RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\148_ARHGAP26_Citrine_V5033_GFPTRAP_sepharose.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: 148 ARHGAP26 Citrine V5033 GFPTRAP sepharose	none	none	none	2010-03-27
Kinase Project 2009	none	none	Models from 'D:\spectra\kinase\2\cmn\PRKCZ_FC192_03-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Karen Colwill, Pawson Lab	none	none	none	none	2009-10-11
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_12_03_KP039_042-AAK1_FC142_KP039-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-20
Claus_25 hek	none	none	Models from 'Z:\spectra\ORBITRAP\Claus_25\cmn\hek\HEK_eA2_4_F3.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-21
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050920_MML_PDP007_47-F04_1629.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-29
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_10_21_KP036-Grb2_egray_211008-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-20
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20080325_Beston_P32-NE7.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-15
Claus_25 other	none	none	Models from 'D:\spectra\Claus_25\other\120109_GC_1+6.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-19
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\Packet6_120_3FLAG-CDC42_Q61L_V1834.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: Packet6 120 3FLAG-CDC42 Q61L V1834	none	none	none	2010-03-30
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\232_Cit_NET1_V3708_GFPtrap_sepharose_RHOG_HS_2ndinjection.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: 232 Cit NET1 V3708 GFPtrap sepharose RHOG HS 2ndinjection	none	none	none	2010-03-29
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050806_MML_P182Clark-C08.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-28
Kinase Project 2009 2009_04_03_KP061	none	none	Models from 'C:\spectra\Kinase Project 2009\2009_04_03_KP061\SRPK1_FC232_KP063_100809.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-24
20080707_Beston_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20080707_Beston_P17\13_NB_A08.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-04
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_04_01_RickB-V4392.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-01
Kinase Project 2009	none	none	Models from 'D:\spectra\kinase\2\cmn\MAST1_FC145_KP065_240409-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Karen Colwill, Pawson Lab	none	none	none	none	2009-10-11
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050801_MML_CrkPulldownZS_39-C03_1307.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-28
Claus_25 done 3	none	none	Models from 'C:\spectra\Claus_25\other\done3\CJ_0107deltaV_norm.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-05
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_04_20_Chen-8_SND1_220409.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-01
Claus_25 done 3	none	none	Models from 'C:\spectra\Claus_25\other\done3\CG_GB_Anor15-10.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-05
20080709 ShcA	none	none	Models from 'F:\thegpm\spectra\pawson\2008_07_09_ShcA\Data\cmn\5_Sch_0622-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson lab	none	none	none	none	2009-08-19
Claus_25 dld_silac3	none	none	Models from 'C:\spectra\pawson\Claus_25\silac\dld_silac3\2707_DLD_B61_SILAC3_A2.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
20090324_Packets6_P43	none	none	Models from 'F:\thegpm\spectra\pawson\20090324_Packets6_P43\Packet6_101_3FLAG-ELMO1_V4680_M2.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-29
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_09_11_KP031-PRKY_P6_FC156_KP031-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-19
Claus_25 silac3	none	none	Models from 'D:\spectra\Claus_25\silac\silac3\221007_Abidir_SILAC3_B2_b1_Icol.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
Claus_25 done 3	none	none	Models from 'C:\spectra\Claus_25\other\done3\py_test_081118151030.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-05
ORBITRAP Claus_25 cmn other	none	none	Models from 'Z:\spectra\ORBITRAP\Claus_25\cmn\other\done1\070708_DWBidirA_b1_10min_pY100_IP1.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-18
ORBITRAP Claus_25 cmn imac	none	none	Models from 'Z:\spectra\ORBITRAP\Claus_25\cmn\imac\done\020807_NUK5eB1_SILAC3_IMAC_A.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-17
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_10_31_KP038_36-SNFILK2_FC185_KP036-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-20
20081125_JayOct292008_A138_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20081125_JayOct292008_A138_P17\A02_6253.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-21
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\185_Citrine_SOLO_shorter_V3704_GFPTrapSepharose.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: 185 Citrine SOLO shorter V3704 GFPTrapSepharose	none	none	none	2010-03-28
20081125_S3HUVECB35_A139_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20081125_S3HUVECB35_A139_P17\B05_6281.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-23
20081126_Jerry_P32	none	none	Models from 'F:\thegpm\spectra\pawson\20081126_Jerry_P32\20081129_J2.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-23
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20090220_Yong_P17-GFP_p66ShcA_EGF_treatment3.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-27
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20080707_Beston_P17-12_NF_A06.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-17
20090220_Yong_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20090220_Yong_P17\GFP_p52ShcA_EGF_treatment_3.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-25
20081024_JingconA_A137_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20081024_JingconA_A137_P17\A11_6090.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-17
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_06_03_FredF_f1251_3-2_F1251_FF_040609.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-02
Claus_25 dld_silac3	none	none	Models from 'C:\spectra\pawson\Claus_25\silac\dld_silac3\2707_DLD_B61_SILAC3_B14.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
20090324_Packets6_P43	none	none	Models from 'F:\thegpm\spectra\pawson\20090324_Packets6_P43\Packets6_7_Citrine_Dock3_GFPtrap_miltenyi.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-04
20090303_Joso_P32	none	none	Models from 'F:\thegpm\spectra\pawson\20090303_Joso_P32\Caspase3_with_sample.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-29
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_06_24_NickB-3_Vamp2_wt_250609.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-02
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\203_3FLAG_Cherry_V5250_M2_sepharose.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: 203 3FLAG Cherry V5250 M2 sepharose	none	none	none	2010-03-29
ORBITRAP Claus_25 cmn other	none	none	Models from 'Z:\spectra\ORBITRAP\Claus_25\cmn\other\done\060308_B2DW_bidirB_10min_4G10_IP1.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-17
Claus_25 dld_silac3	none	none	Models from 'C:\spectra\pawson\Claus_25\silac\dld_silac3\2406_DLD_eB1_SILAC3_NC.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
20080707_Beston_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20080707_Beston_P17\12_NF_A06.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-14
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20051227_MML_Rizaldy20051101P1_54-E10_1923.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-29
Nick_P17	none	none	Models from 'C:\spectra\pawson\Nick_P25\NB_Nck2pods.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-19
Claus_25 other	none	none	Models from 'D:\spectra\Claus_25\other\010709_ptyrtest.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-19
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\206_Citrine_ARHGAP20_V3656_GFPtrap_sepharose_RHOG_HS_2ndinjection.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: 206 Citrine ARHGAP20 V3656 GFPtrap sepharose RHOG HS 2ndinjection	none	none	none	2010-03-29
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\1803_146_PLEKHG7_V4346_GFP.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: 1803 146 PLEKHG7 V4346 GFP	none	none	none	2010-03-28
ORBITRAP Claus_25 cmn other	none	none	Models from 'Z:\spectra\ORBITRAP\Claus_25\cmn\other\done1\100308_b1DW_B2Fc_10min_ptyr100_IP1.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-18
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_10_03_Nck_Lgl2-Nck1_perv_0310-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-19
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050806_MML_P182Clark-C07.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-28
kinase project 2009	none	none	Models from 'C:\spectra\kinase\1\cmn\CSNK2A1_FC224_KP071_120614-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Karen Colwill, Pawson Lab	none	none	none	none	2009-10-11
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20080225_Ricks_plate_A1234_P43-B07_5080.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-14
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050920_MML_PDP007_47-E03_1616.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-29
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20081125_S3HUVECB35_A139_P17-E03_6315.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-25
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_09_05_KP030_pr_pY-FES_pr_FC119_KP030-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-19
20090324_Packets6_P43	none	none	Models from 'F:\thegpm\spectra\pawson\20090324_Packets6_P43\Packet6_90_3FLAG_ARHGEF15_M2_Sepharose.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-30
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_09_22_KP032-PTK2B_FC171_KP032-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-19
Kinase Project 2009	none	none	Models from 'D:\spectra\kinase\2\cmn\TESK1_FC193_KP061_040409-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Karen Colwill, Pawson Lab	none	none	none	none	2009-10-12
ORBITRAP Claus_25 cmn other	none	none	Models from 'Z:\spectra\ORBITRAP\Claus_25\cmn\other\done1\070708_DWBidirA_b1DIC_10min_IP1.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-18
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20080722_DP_220708_A136_P28-D02_5877.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-22
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\20070829_Jerry_P17-D04.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-15
ORBITRAP Claus_25 cmn other	none	none	Models from 'Z:\spectra\ORBITRAP\Claus_25\cmn\other\done1\021107_DWbidirA_4G10_IP2.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-17
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050319_MML_P169Andy-B04.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-26
20080529_Sushi2_A131_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20080529_Sushi2_A131_P17\B10_5472.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-05
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_07_06_FredF-FF2_060709.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-02
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050319_MML_P169Andy-B03.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-26
kinase project 2009	none	none	Models from 'C:\spectra\kinase\1\cmn\GFP_FC222_KP071_120613-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Karen Colwill, Pawson Lab	none	none	none	none	2009-10-12
LTQ1 20060523_DP33_A81_P28	none	none	Models from 'C:\spectra\LTQ1\20060523_DP33_A81_P28\E08_4613.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-02
Kinase Project 2009	none	none	Models from 'D:\spectra\kinase\2\cmn\PRKCZ_FC192_KP070_050609-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Karen Colwill, Pawson Lab	none	none	none	none	2009-10-11
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\1\Packet6_97_C9orf100_Citrine_GFPtrap_sepharose.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: Packet6 97 C9orf100 Citrine GFPtrap sepharose	none	none	none	2010-03-25
20080918_Yong_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20080918_Yong_P17\20080909_L7.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-17
Claus_25 done 3	none	none	Models from 'C:\spectra\Claus_25\other\done3\MC_YNL224C_gelband_magbead.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-05
none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_12_15-ROCK2_FC146_KP043_161208-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-20
Claus_25 done 3	none	none	Models from 'C:\spectra\Claus_25\other\done3\CJ_norm_6-3-7_B.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-05
Claus_25 silac	none	none	Models from 'D:\spectra\Claus_25\silac\other\140109_107_bd_SILAC_orbi.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\20071205_chen120507_A117_P17-A09_4844.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-15
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-Andrew-2008_11_14_KP040-CDK2_FC117_141108_KP040.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-01
Jing_p25	none	none	Models from 'C:\spectra\pawson\Jing_p25\Jing_H10_silacL.mgf'	human	none	none	none	none	none	Pawson Lab	none	none	none	none	2009-09-19
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050801_MML_CrkPulldownZS_39-A02_1292.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-28
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20051227_MML_Rizaldy20051101P1_54-F07_1932.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-29
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_10_28-G_Fab1_NB_291008-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-20
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_07_06_FredF-FF5_080709.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-02
20081125_S3HUVECB35_A139_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20081125_S3HUVECB35_A139_P17\B12_6288re.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-23
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050920_MML_PDP007_47-A06_1571.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-29
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\1\Packets6_15_c9orf100_Citrine_GFPtrap_beads.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: Packets6 15 c9orf100 Citrine GFPtrap beads	none	none	none	2010-03-25
20080529_Sushi2_A131_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20080529_Sushi2_A131_P17\B08_5470.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-05
Kinase Project 2009_04_24_KP065	none	none	Models from 'c:\spectra\Kinase Project 2009\2009_04_24_KP065\SRMS_FC182_KP065_240409.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-25
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050912_MML_PDP006_zaldy_46-A03_1487.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-29
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_06_12_DR5-DR5_080604_untreated-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-14
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_10_28-A_Fab1_NB_291008-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-20
20081024_JingconA_A137_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20081024_JingconA_A137_P17\D12_6127.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-18
ORBITRAP Claus_25 cmn other	none	none	Models from 'Z:\spectra\ORBITRAP\Claus_25\cmn\other\done1\070708_DWBidirA_b1_4G10_10min_IP1.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-18
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050328_MML_P170Rob-G02.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-27
20090119_YONG_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20090119_YONG_P17\20090119_YONG_3.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-25
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_07_14_FredF-F1277_03_140709.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-02
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_07_24_NB_41BB-LL1_240709.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-02
Kinase Project 2009 \2009_07_28_KP073	none	none	Models from 'C:\spectra\Kinase Project 2009\2009_07_28_KP073\CDK2_FC117_02.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-01
Kinase Project 2009	none	none	Models from 'D:\spectra\kinase\2\cmn\ROCK2_FC146_KP068_040509-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Karen Colwill, Pawson Lab	none	none	none	none	2009-10-11
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\20070813_Jerry_P17-B03.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-15
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\1\Packets6_9_Citrine_Solo_GFPtrap_sepharose.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: Packets6 9 Citrine Solo GFPtrap sepharose	none	none	none	2010-03-26
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20080122_DP46_A120_P17-A04_4993.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-13
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20081024_JingconA_A137_P17-B04_6095.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-22
ORBITRAP Claus_25 cmn imac	none	none	Models from 'Z:\spectra\ORBITRAP\Claus_25\cmn\imac\done\070707_B35eb1_SILAC2_spinIMAC1.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-17
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_11_21_KP041-MAST3_FC202_211107_KP041-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-20
Kinase Project 2009	none	none	Models from 'D:\spectra\kinase\2\cmn\TTK_FC220_300409-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Karen Colwill, Pawson Lab	none	none	none	none	2009-10-12
20080529_Sushi1_A130_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20080529_Sushi1_A130_P17\D09_5396re.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-05
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_04_20_Chen-7_IgG_control_200409.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-01
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_11_03_SGK_YZ-S5_SGK223+_2810_031108-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-20
Claus_25 done 3	none	none	Models from 'C:\spectra\Claus_25\other\done3\ELOH_GB2.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-05
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\1803_143_STARD13_V3633_GFP.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: 1803 143 STARD13 V3633 GFP	none	none	none	2010-03-28
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\TYE_20050317_YST_Brett-C11.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-30
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\20070813_Jerry_P17-B01.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-15
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_09_18_KP033-CDK2_12ul_FC117_KP033-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-19
Claus_25 done 3	none	none	Models from 'C:\spectra\Claus_25\other\done3\CJ_30-3_Bdeltadeltanorm.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-05
Claus_25 silac3	none	none	Models from 'D:\spectra\Claus_25\silac\silac3\231007_bidir_SILAC3_b1_B2_Icol.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20071206_Derek_P32-Derek_DC17.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-13
Nick_P17	none	none	Models from 'C:\spectra\pawson\Nick_P25\NCK2_pdgfrb.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-19
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_10_03_Nck_Lgl2-Lgl2-PBR_0310-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-19
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_06_26_MichaelK-8_FLAG_FBAR_260609.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-02
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050806_MML_P182Clark-E05.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-28
Kinase Project 2009 2009_04_03_KP061	none	none	Models from 'C:\spectra\Kinase Project 2009\2009_04_03_KP061\eGFP_FC222_KP063_100809.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-24
